bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
2,23,40.60991,-73.95677,3,1,59,1.26,1,90
2,28,40.6529,-74.00399,1,10,2,0.04,1,0
1,4,40.71608,-73.99425,2,4,12,0.25,2,0
2,14,40.73219,-73.95776,2,1,16,0.34,1,0
1,30,40.77569,-73.98028,1,1,3,0.07,1,0
1,13,40.7331,-73.984,2,11,0,0.0,1,0
1,21,40.74921,-73.98445,1,7,17,0.36,1,0
1,3,40.74042,-73.99714,2,1,2,0.04,1,0
2,6,40.66827,-73.93255,2,1,1,0.02,1,0
2,2,40.69312,-73.9236,2,1,1,0.02,1,0
2,33,40.7076,-73.94072,1,1,3,0.07,1,0
2,24,40.66948,-73.97797,2,1,6,0.14,1,0
1,31,40.84074,-73.93544,2,1,11,0.24,2,0
1,32,40.7383,-74.00602,1,4,0,0.0,1,0
2,25,40.67427,-73.96511,1,3,28,0.6,1,168
1,4,40.71555,-73.99298,1,3,30,0.66,1,87
2,23,40.68973,-73.98563,2,10,1,0.02,2,0
2,33,40.7083,-73.95473,2,1,4,0.1,1,0
2,25,40.67874,-73.96842,1,1,1,0.02,1,0
1,31,40.85563,-73.93509,1,1,3,0.07,1,0
1,20,40.72045,-73.99016,1,3,4,0.09,1,0
1,16,40.80083,-73.95584,2,1,22,0.47,1,365
1,30,40.79791,-73.96951,1,3,4,0.09,1,0
1,23,40.7484,-73.97298,2,1,0,0.0,1,0
2,1,40.68581,-73.95218,1,3,2,0.06,1,0
2,33,40.71693,-73.94477,1,1,7,0.15,1,0
2,33,40.71848,-73.95834,1,4,54,1.17,1,158
2,14,40.72569,-73.95179,2,4,2,0.04,1,0
1,9,40.72351,-73.98288,1,4,6,0.13,1,0
2,33,40.71062,-73.95274,1,1,3,0.06,1,0
1,21,40.75512,-73.96826,1,4,15,0.32,1,0
1,29,40.78451,-73.94939,1,1,0,0.0,1,0
2,2,40.70011,-73.92119,2,5,1,0.02,1,0
1,16,40.80025,-73.95519,1,3,32,0.7,2,0
2,33,40.71278,-73.96471,2,3,7,0.15,1,278
1,31,40.85296,-73.93527,1,7,27,0.78,1,294
2,5,40.6854,-73.96741,1,7,0,0.0,1,0
1,32,40.7354,-74.00861,1,2,10,0.22,1,0
1,30,40.80115,-73.96043,2,1,0,0.0,1,0
2,5,40.68667,-73.9676,1,2,15,0.39,2,100
2,26,40.65603,-73.95798,2,2,9,0.2,1,0
2,2,40.69955,-73.92225,2,3,0,0.0,1,0
1,20,40.71373,-73.98465,1,3,16,0.34,1,1
2,2,40.70343,-73.92538,2,10,1,0.02,1,0
2,33,40.70803,-73.94868,2,3,2,0.04,1,0
2,7,40.63774,-73.93714,2,1,0,0.0,1,0
1,21,40.75513,-73.96446,1,4,20,1.46,1,13
2,33,40.71982,-73.94409,2,7,2,0.04,1,0
1,16,40.80557,-73.94618,2,4,14,0.3,2,0
1,29,40.7795,-73.94778,1,7,0,0.0,1,0
2,2,40.70111,-73.92935,2,1,1,0.02,1,0
2,14,40.72218,-73.93894,1,4,18,0.39,1,30
2,2,40.69542,-73.93258,2,2,5,0.11,3,4
1,29,40.77343,-73.95651,1,1,1,0.02,1,0
1,21,40.74475,-73.98512,3,5,32,0.69,3,0
4,23,40.74674,-73.91881,1,3,0,0.0,1,364
1,30,40.79494,-73.97221,1,1,2,0.04,1,0
2,23,40.66594,-73.98814,1,2,10,0.22,1,0
2,23,40.68274,-74.00433,1,2,2,0.04,1,0
2,12,40.68886,-73.97687,1,3,3,0.06,1,0
1,30,40.78856,-73.97368,2,1,1,0.04,1,0
2,23,40.68334,-73.9847,2,7,1,0.02,1,0
1,21,40.75932,-73.96396,1,2,2,0.04,1,0
1,13,40.73284,-73.98511,1,2,1,0.02,1,0
2,33,40.71061,-73.94971,2,1,40,0.87,1,125
4,23,40.74267,-73.78737,1,1,59,1.58,3,132
1,9,40.72873,-73.98399,1,2,2,0.04,1,0
4,0,40.768,-73.92429,1,2,13,0.28,1,159
2,33,40.7151,-73.96037,2,1,2,0.04,1,0
2,2,40.7027,-73.92811,1,1,2,0.04,1,0
2,33,40.7105,-73.94693,2,1,3,0.08,1,0
1,21,40.75245,-73.98442,1,1,3,0.07,1,0
1,29,40.76777,-73.96393,1,7,0,0.0,1,0
1,23,40.74553,-73.97302,2,6,5,0.14,1,25
2,33,40.70788,-73.9426,2,10,3,0.09,1,0
1,32,40.73319,-74.00502,1,3,47,1.01,1,262
1,16,40.81993,-73.94704,2,2,0,0.0,1,0
2,33,40.7124,-73.96314,1,3,17,0.36,3,77
2,23,40.64423,-73.98019,2,1,1,0.02,2,0
1,30,40.80266,-73.96465,2,1,0,0.0,1,0
1,9,40.72573,-73.97926,1,3,5,0.11,1,0
1,18,40.73845,-73.9795,1,3,2,0.04,1,0
2,1,40.68499,-73.93918,1,7,14,0.31,1,13
1,23,40.76205,-73.9845,2,1,8,0.18,1,0
1,17,40.76127,-73.99181,1,4,55,1.29,1,261
4,27,40.70136,-73.89608,2,1,4,0.09,1,0
2,1,40.68041,-73.92972,1,1,1,0.02,1,0
1,30,40.78143,-73.98638,1,3,0,0.0,2,0
2,1,40.6795,-73.90899,2,7,0,0.0,1,0
2,23,40.68967,-73.98664,1,3,0,0.0,2,0
1,16,40.80679,-73.94408,2,3,5,0.11,1,0
1,9,40.72777,-73.98545,1,1,0,0.0,1,0
1,3,40.74318,-73.9982,1,1,6,0.13,1,0
2,24,40.66766,-73.98257,1,2,10,0.25,1,0
4,23,40.77433,-73.91734,2,4,32,0.72,1,303
2,6,40.67658,-73.95786,1,3,14,0.3,1,0
2,33,40.70939,-73.95155,2,4,1,0.02,1,0
2,33,40.71248,-73.96379,2,1,5,0.11,1,0
2,1,40.68355,-73.94129,1,2,1,0.02,1,0
1,9,40.72845,-73.97989,1,2,3,0.06,1,0
1,23,40.72528,-74.00223,2,2,5,0.11,1,0
1,23,40.72018,-74.00981,2,1,18,0.38,1,31
2,1,40.68742,-73.92198,2,1,0,0.0,1,0
1,20,40.71349,-73.98473,2,10,8,0.17,1,0
1,21,40.75249,-73.96866,1,4,3,0.06,1,0
1,20,40.71977,-73.98176,2,1,0,0.0,1,0
1,9,40.72362,-73.98519,1,5,0,0.0,1,0
2,33,40.71697,-73.95919,2,1,19,0.41,1,0
2,1,40.68389,-73.95557,2,3,4,0.09,1,0
1,3,40.73921,-73.99717,1,2,3,0.06,1,0
2,26,40.65845,-73.96131,1,4,3,0.07,1,0
4,0,40.75535,-73.91397,1,7,2,0.04,1,157
1,16,40.79965,-73.95446,1,2,13,0.28,1,362
1,29,40.78222,-73.94791,1,1,1,0.02,1,0
1,17,40.75849,-73.9907,1,2,1,0.02,1,161
4,19,40.76211,-73.92894,2,1,1,0.02,2,364
2,23,40.64277,-73.97947,1,1,1,0.02,2,0
1,4,40.71343,-73.99532,2,2,3,0.07,1,0
2,28,40.64355,-74.01908,2,7,13,0.28,2,326
2,2,40.70128,-73.92666,2,2,7,0.15,2,0
1,23,40.76641,-73.94561,3,1,1,0.02,1,0
2,1,40.68372,-73.95551,1,2,7,0.15,1,14
2,6,40.6683,-73.94977,1,1,5,0.12,3,0
1,9,40.73178,-73.98842,1,2,48,1.07,1,211
1,10,40.7066,-74.00396,2,1,2,0.04,1,0
2,33,40.71288,-73.94137,2,2,2,0.04,1,0
1,21,40.75463,-73.97445,1,2,14,0.42,1,0
2,12,40.69262,-73.97245,1,3,2,0.04,1,0
2,2,40.70511,-73.91755,2,1,0,0.0,1,0
2,33,40.71321,-73.94099,2,1,0,0.0,2,0
2,23,40.68326,-73.99327,1,3,27,0.58,1,166
2,25,40.67697,-73.97069,1,7,11,0.24,1,0
4,23,40.74715,-73.91104,2,7,1,0.04,1,364
1,29,40.77569,-73.95202,1,7,3,0.06,1,0
1,16,40.82488,-73.94472,2,4,0,0.0,1,0
4,23,40.74693,-73.90146,2,1,0,0.0,1,0
1,16,40.80577,-73.94708,2,2,11,0.25,2,263
1,16,40.80565,-73.94621,1,2,13,0.42,2,271
1,29,40.7734,-73.95832,1,5,11,0.24,1,0
2,12,40.68791,-73.97438,1,2,2,0.04,1,0
1,16,40.80214,-73.95325,2,6,1,0.03,1,0
1,30,40.77795,-73.9825,1,2,1,0.02,1,0
1,30,40.77354,-73.98462,2,2,21,0.46,1,39
2,33,40.71468,-73.93774,1,2,0,0.0,1,3
2,1,40.69352,-73.94376,1,5,9,0.21,1,0
1,9,40.72555,-73.97713,1,4,3,0.07,1,0
2,33,40.70788,-73.95106,2,5,1,0.02,1,0
1,8,40.79505,-73.93925,1,3,24,0.52,1,0
1,23,40.76365,-73.98484,2,1,0,0.0,1,0
2,33,40.71887,-73.96069,1,1,0,0.0,1,0
2,14,40.73266,-73.95841,2,3,0,0.0,1,0
2,2,40.70015,-73.92693,2,2,1,0.02,2,0
4,27,40.70468,-73.90553,2,2,1,0.02,1,0
2,7,40.66383,-73.92706,3,2,7,0.15,1,238
2,6,40.67211,-73.94947,1,2,0,0.0,1,0
2,6,40.6766,-73.95987,1,3,21,1.06,1,0
2,14,40.71923,-73.95204,2,1,31,0.67,1,343
1,16,40.81243,-73.9392,1,1,0,0.0,1,89
1,30,40.77832,-73.98069,1,2,0,0.0,1,0
2,2,40.6972,-73.92697,2,3,0,0.0,1,0
2,11,40.64438,-73.95408,2,5,4,0.09,1,89
1,31,40.85369,-73.93187,2,3,8,0.2,2,160
4,0,40.7713,-73.92628,1,1,2,0.05,1,0
1,17,40.76016,-73.98929,1,4,5,0.11,1,0
2,33,40.70828,-73.95246,2,7,1,0.02,1,0
2,14,40.72784,-73.94937,2,1,1,0.02,1,0
1,16,40.80204,-73.95794,2,2,21,0.45,1,79
1,31,40.85415,-73.93108,2,2,9,0.2,1,0
5,23,40.81476,-73.80001,1,2,44,2.23,1,153
1,32,40.73618,-74.00201,2,1,0,0.0,1,0
2,1,40.68167,-73.92525,2,3,13,0.28,2,333
4,19,40.75363,-73.93463,2,3,1,0.02,1,0
2,6,40.67791,-73.95337,1,3,0,0.0,2,0
2,1,40.68178,-73.94179,1,2,1,0.02,1,0
2,2,40.70299,-73.92648,2,1,4,0.09,1,0
2,28,40.65585,-73.99918,1,1,1,0.02,1,0
2,6,40.67743,-73.95523,1,4,61,1.33,1,365
1,18,40.74123,-73.97731,1,7,2,0.04,1,0
5,23,40.84328,-73.88173,2,1,3,0.16,1,179
1,9,40.72305,-73.98834,2,2,10,0.31,1,0
2,1,40.68632,-73.95093,2,2,2,0.04,1,0
4,0,40.76599,-73.91777,2,3,0,0.0,1,0
4,27,40.70995,-73.90959,1,4,6,0.13,1,0
1,16,40.82137,-73.94769,2,2,57,1.48,1,188
1,8,40.78987,-73.94883,2,2,13,0.28,2,325
2,23,40.6869,-73.99741,1,3,38,0.96,1,135
1,16,40.80801,-73.9486,2,3,18,0.39,1,362
1,16,40.82755,-73.93787,1,3,8,0.17,1,1
4,0,40.76086,-73.92604,1,3,25,0.55,1,0
1,29,40.77001,-73.95691,2,2,3,0.08,1,0
5,23,40.88301,-73.85452,2,5,17,0.4,2,123
2,23,40.64077,-73.99268,2,2,6,2.09,1,90
1,23,40.85911,-73.928,1,3,3,0.07,1,0
1,17,40.76128,-73.99617,1,2,39,0.86,1,37
2,1,40.68223,-73.9269,1,2,16,0.42,2,0
2,33,40.70309,-73.94788,2,1,4,0.09,1,363
1,21,40.7579,-73.96243,1,1,1,0.02,1,0
1,17,40.76039,-73.99002,2,2,11,0.24,1,0
1,30,40.79512,-73.97479,2,5,1,0.02,1,0
1,22,40.81464,-73.96185,1,7,0,0.0,1,0
1,9,40.72824,-73.97543,1,3,11,0.24,1,0
1,9,40.72749,-73.98894,2,3,4,0.09,1,0
2,14,40.72788,-73.95408,1,4,26,0.57,1,0
2,33,40.71078,-73.94061,2,5,5,0.11,2,0
2,14,40.72373,-73.94537,1,5,0,0.0,1,0
1,32,40.73435,-73.99903,1,8,23,0.5,1,0
1,9,40.72948,-73.98664,1,2,1,0.02,1,0
2,23,40.62054,-73.99828,1,3,6,0.13,1,0
2,1,40.68635,-73.95893,1,2,59,1.58,1,304
2,33,40.7124,-73.96259,1,1,10,0.23,3,0
2,6,40.66916,-73.95288,1,2,10,0.22,2,365
1,22,40.81067,-73.96377,1,5,29,0.75,1,102
1,10,40.70698,-74.01383,1,10,0,0.0,1,0
2,33,40.70948,-73.94081,1,4,0,0.0,2,188
1,15,40.73637,-73.99746,1,2,16,0.37,1,0
2,33,40.71525,-73.94742,2,2,9,0.2,1,0
1,29,40.76096,-73.95964,1,1,13,0.28,1,0
2,14,40.7347,-73.95727,3,1,1,0.02,1,0
4,23,40.77188,-73.91555,2,1,5,0.11,1,87
1,13,40.73858,-73.98882,1,4,2,0.04,1,0
2,23,40.6678,-73.92526,2,3,34,0.73,1,116
2,33,40.70866,-73.94116,2,7,2,0.05,1,0
2,7,40.64464,-73.94807,1,2,4,1.85,1,93
1,9,40.73305,-73.98668,2,4,1,0.02,1,0
5,23,40.85362,-73.82949,3,1,0,0.0,1,364
2,14,40.73747,-73.95289,2,1,0,0.0,1,0
1,16,40.82523,-73.95383,2,3,37,0.81,1,61
1,23,40.76095,-73.98668,2,2,3,0.08,1,0
2,1,40.67889,-73.94326,2,2,3,0.27,1,0
1,9,40.72972,-73.9875,2,2,35,0.78,2,28
1,9,40.72342,-73.98871,1,2,1,0.02,1,0
2,5,40.68717,-73.96015,2,7,1,0.02,1,0
2,25,40.68043,-73.96781,1,5,5,0.11,1,0
1,4,40.71631,-73.99694,1,4,8,0.17,1,350
1,31,40.85338,-73.93061,2,5,4,0.09,1,0
1,29,40.77455,-73.94982,1,2,31,0.69,1,0
1,30,40.79061,-73.97335,1,5,1,0.02,1,0
4,19,40.75653,-73.93268,2,2,9,0.2,2,89
1,3,40.75093,-73.99675,1,3,9,0.19,1,0
1,30,40.7816,-73.97638,1,5,0,0.0,1,0
1,16,40.83057,-73.94582,1,1,0,0.0,1,0
1,9,40.72595,-73.98218,1,2,6,0.18,1,0
2,2,40.69795,-73.92162,2,1,2,0.04,1,0
1,13,40.73524,-73.98441,1,5,2,0.05,3,30
2,6,40.66754,-73.95265,2,4,3,0.07,1,0
1,30,40.80285,-73.9657,2,5,2,0.05,1,0
1,16,40.82117,-73.94306,1,2,11,0.25,1,0
2,33,40.70617,-73.95055,2,2,0,0.0,1,6
1,16,40.8272,-73.94137,2,1,0,0.0,1,0
1,29,40.78174,-73.94829,1,6,4,0.09,1,0
2,28,40.66198,-73.99785,1,5,9,0.2,1,0
1,31,40.84707,-73.93541,2,1,38,0.84,2,0
2,33,40.71111,-73.95141,1,10,27,0.59,1,280
4,23,40.7452,-73.89086,1,2,1,0.03,1,0
2,12,40.68602,-73.97386,1,4,4,0.09,1,0
2,26,40.65774,-73.95202,1,1,0,0.0,1,0
1,3,40.74451,-73.99226,1,2,25,1.22,1,221
1,30,40.78583,-73.9768,2,3,2,0.04,1,0
2,1,40.67831,-73.93903,2,3,3,0.07,1,342
1,21,40.74911,-73.9877,1,3,0,0.0,1,0
1,16,40.80582,-73.95355,1,5,11,0.82,1,0
1,17,40.76859,-73.9872,2,1,5,0.14,1,0
1,17,40.76599,-73.98388,1,1,0,0.0,1,0
2,23,40.63421,-74.0263,2,2,36,0.94,1,281
1,16,40.80311,-73.94858,2,3,6,0.13,3,349
2,2,40.70054,-73.91185,1,4,8,0.22,2,0
5,23,40.83746,-73.92268,2,4,51,1.11,2,0
1,9,40.72137,-73.97786,2,1,5,0.11,1,0
2,1,40.69067,-73.92643,2,1,2,0.04,1,0
3,23,40.63378,-74.08726,2,1,0,0.0,1,0
2,33,40.71495,-73.96321,2,2,12,0.26,1,0
1,3,40.74501,-73.99725,1,3,10,0.33,1,0
1,29,40.76436,-73.96471,1,4,7,0.16,1,188
2,12,40.69371,-73.97076,1,6,12,0.32,1,188
1,8,40.79771,-73.93449,1,2,1,0.02,1,0
1,9,40.72369,-73.98998,1,2,1,0.02,1,0
1,31,40.83368,-73.94314,2,4,0,0.0,1,0
1,29,40.77372,-73.94803,2,5,7,0.15,1,341
2,28,40.64985,-74.00207,2,6,26,0.57,1,160
2,33,40.71599,-73.95514,2,5,0,0.0,1,0
1,30,40.76974,-73.98743,2,2,2,0.05,1,0
2,14,40.72403,-73.94306,2,7,11,0.24,1,0
2,33,40.71602,-73.94645,2,3,1,0.05,1,0
1,30,40.77915,-73.97794,2,2,3,0.06,1,0
2,33,40.7127,-73.94048,1,3,10,0.22,1,0
2,6,40.67416,-73.93854,2,1,3,0.06,1,0
2,33,40.71109,-73.95918,1,2,7,0.15,1,0
4,27,40.70928,-73.89795,1,5,3,0.16,1,0
1,21,40.74268,-73.98401,1,4,15,0.33,1,7
4,23,40.74592,-73.92399,1,1,0,0.0,1,0
2,33,40.71116,-73.94014,2,1,2,0.05,2,0
1,9,40.72625,-73.98173,1,3,4,0.09,1,0
1,31,40.8484,-73.93972,2,2,1,0.16,2,0
1,9,40.72696,-73.98406,2,2,2,0.04,2,0
1,16,40.82355,-73.94881,2,2,0,0.0,1,0
1,30,40.79879,-73.96721,2,1,9,0.19,1,0
2,6,40.66852,-73.9425,1,1,1,0.02,1,0
2,33,40.71193,-73.94266,2,1,9,0.19,1,35
1,20,40.71915,-73.98546,2,2,12,0.26,1,0
2,2,40.69882,-73.91771,2,7,0,0.0,1,0
2,2,40.7034,-73.9296,2,2,0,0.0,1,0
2,14,40.72522,-73.94563,2,6,0,0.0,1,0
2,1,40.69181,-73.9463,2,3,18,0.39,1,0
2,6,40.67352,-73.95633,1,7,45,1.06,3,161
4,23,40.73351,-73.71299,2,2,39,0.85,1,222
1,17,40.75711,-73.99665,1,2,20,0.43,1,0
1,20,40.71978,-73.98424,1,2,6,0.13,1,0
2,5,40.69561,-73.969,1,3,1,0.02,1,0
2,5,40.68255,-73.96167,2,2,12,0.26,1,0
1,9,40.73106,-73.98467,1,3,4,0.09,1,0
1,17,40.75548,-73.99706,2,1,1,0.02,1,0
1,30,40.80109,-73.97093,1,4,46,1.02,1,207
1,16,40.8022,-73.95737,2,4,2,0.04,1,0
2,1,40.68881,-73.92805,2,4,3,0.35,2,157
2,1,40.68942,-73.9287,1,4,5,0.11,2,50
4,27,40.70588,-73.90821,2,2,0,0.0,1,0
1,4,40.71707,-73.99066,2,3,1,0.02,2,0
1,23,40.7465,-73.97734,2,5,2,0.04,1,0
1,21,40.75287,-73.97439,1,10,3,0.13,1,14
2,33,40.71175,-73.96092,1,2,13,0.28,1,0
1,9,40.72529,-73.97756,2,2,23,0.51,1,0
1,31,40.85432,-73.93198,1,1,28,0.64,3,364
2,6,40.67501,-73.95873,1,2,20,0.44,1,0
1,15,40.72815,-74.00084,1,4,4,0.09,1,0
1,9,40.72831,-73.98481,2,1,2,0.04,2,0
1,23,40.87126,-73.91722,1,2,20,0.46,2,164
2,6,40.66999,-73.94735,2,2,2,0.04,1,364
1,8,40.79866,-73.94148,2,1,0,0.0,1,0
2,7,40.63401,-73.93808,1,1,47,1.03,1,348
1,29,40.78465,-73.94914,1,1,7,0.2,1,0
1,29,40.76301,-73.96734,2,1,60,1.31,3,351
2,24,40.67307,-73.97235,1,1,1,0.03,1,0
4,23,40.7568,-73.88894,1,2,9,0.2,2,331
1,21,40.74568,-73.98324,1,7,8,0.18,1,302
1,23,40.71924,-74.01165,2,2,2,0.04,1,0
1,23,40.7139,-74.00621,1,1,0,0.0,1,0
1,30,40.79893,-73.96769,1,4,1,0.02,1,0
2,1,40.67968,-73.90764,2,1,2,0.04,1,0
1,16,40.82497,-73.94595,2,1,1,0.16,2,363
1,3,40.73983,-74.00102,1,7,6,0.14,1,0
1,18,40.74088,-73.98285,3,1,8,0.17,1,0
4,0,40.75763,-73.91389,1,5,2,0.04,2,0
4,19,40.74534,-73.95557,1,2,0,0.0,1,0
2,6,40.67763,-73.95943,2,1,5,0.11,1,0
2,33,40.70727,-73.94025,2,2,1,0.02,1,0
1,22,40.80773,-73.95977,2,4,2,0.05,1,0
1,16,40.82725,-73.9453,1,2,9,0.29,1,0
2,23,40.68053,-74.00387,1,3,15,0.33,1,356
1,30,40.77875,-73.9875,1,5,25,0.54,2,70
1,9,40.72767,-73.98452,1,1,2,0.04,1,0
4,0,40.76541,-73.92009,3,1,1,0.02,1,363
1,32,40.73798,-73.99963,1,2,1,0.03,1,0
2,1,40.69498,-73.94237,2,5,0,0.0,1,0
2,33,40.70496,-73.93689,2,3,2,0.04,1,0
2,28,40.64685,-74.01097,1,3,34,0.75,1,0
1,29,40.77964,-73.95474,1,2,5,0.11,1,0
1,29,40.76693,-73.95911,1,7,2,0.05,1,0
1,13,40.73809,-73.98215,1,2,2,0.04,1,0
2,1,40.69504,-73.94807,2,1,14,0.3,1,0
2,2,40.7012,-73.92682,2,3,0,0.0,1,0
1,29,40.77843,-73.95191,1,2,1,0.02,1,0
1,4,40.71879,-73.99586,1,2,4,0.09,1,18
1,20,40.71297,-73.98561,1,1,4,0.09,1,0
1,16,40.81646,-73.9369,1,1,0,0.0,1,0
1,20,40.71435,-73.98924,1,6,7,0.23,1,0
4,23,40.74537,-73.88337,2,1,12,0.26,1,0
2,2,40.70374,-73.93016,2,5,1,0.02,1,0
2,11,40.63682,-73.9676,1,3,0,0.0,2,0
2,2,40.69856,-73.93087,2,1,1,0.02,1,0
2,2,40.70145,-73.93798,2,3,1,0.02,1,0
1,30,40.80096,-73.96671,2,1,7,0.15,1,0
4,23,40.67068,-73.76711,2,5,29,0.64,1,314
1,20,40.72027,-73.98565,1,1,0,0.0,1,0
2,23,40.64291,-73.97928,1,1,1,0.02,1,0
1,30,40.77799,-73.98205,1,1,2,0.05,1,0
4,0,40.76152,-73.92254,2,5,30,0.66,2,249
4,0,40.76436,-73.92628,2,1,5,0.14,1,0
1,29,40.7696,-73.95275,2,3,31,0.68,3,345
1,4,40.71342,-73.99045,2,2,47,1.04,1,28
2,33,40.71369,-73.95523,1,10,2,0.04,1,0
5,23,40.81773,-73.86164,1,2,58,1.26,1,324
2,33,40.71263,-73.9591,1,2,6,0.13,1,0
2,2,40.69999,-73.93863,1,2,1,0.02,1,0
1,3,40.74041,-74.00141,1,1,0,0.0,1,0
1,3,40.74026,-74.00091,1,1,2,0.04,1,0
1,17,40.75744,-73.99269,1,4,2,0.04,1,0
1,9,40.72903,-73.98938,1,3,12,0.32,1,58
2,1,40.68793,-73.92179,2,2,57,1.25,3,117
1,9,40.72184,-73.98165,3,10,0,0.0,2,0
2,33,40.71383,-73.95273,1,1,2,0.04,1,0
1,16,40.8294,-73.94695,1,3,13,0.28,1,0
1,9,40.72613,-73.98062,1,1,1,0.02,1,0
2,33,40.71323,-73.94866,1,3,26,0.58,1,0
1,21,40.75547,-73.96467,1,1,0,0.0,1,0
1,29,40.7818,-73.95122,1,1,0,0.0,1,0
2,6,40.67677,-73.94804,2,2,42,0.94,1,354
1,30,40.79401,-73.96432,2,1,0,0.0,1,0
1,9,40.72904,-73.97946,2,2,50,1.1,2,131
4,0,40.7657,-73.92469,2,2,15,0.33,1,318
1,20,40.72195,-73.98797,2,4,5,0.11,1,0
1,17,40.76366,-73.99438,1,2,2,0.04,1,0
2,23,40.68665,-73.99151,1,2,23,1.04,1,0
1,23,40.74469,-73.97443,1,4,0,0.0,1,0
2,14,40.72361,-73.94123,1,1,0,0.0,1,0
4,23,40.74854,-73.91338,2,1,0,0.0,1,0
4,23,40.65918,-73.83038,2,1,5,0.24,2,0
2,33,40.71179,-73.96092,2,3,26,0.57,1,0
1,17,40.7633,-73.98591,2,2,58,2.16,1,42
2,14,40.73248,-73.95237,1,5,3,0.07,1,189
1,30,40.77205,-73.98924,1,6,2,0.04,1,0
2,14,40.73464,-73.95413,2,4,17,0.37,2,159
2,26,40.65685,-73.95287,2,1,0,0.0,1,0
1,9,40.72623,-73.98452,1,1,2,0.05,1,0
1,3,40.74068,-74.00279,1,1,1,0.02,1,0
1,29,40.7796,-73.94806,1,2,19,0.42,1,0
2,23,40.68173,-73.87314,2,2,58,1.34,1,248
1,17,40.76389,-73.99072,3,1,8,0.17,1,0
1,23,40.72271,-73.99545,1,3,2,0.04,1,0
2,6,40.67902,-73.96101,1,5,2,0.04,1,0
1,16,40.81951,-73.93715,1,1,0,0.0,1,0
1,16,40.80255,-73.95347,2,1,36,2.52,2,365
2,23,40.60676,-73.96012,1,1,0,0.0,1,0
2,33,40.71894,-73.95713,1,6,3,0.07,1,0
2,1,40.68528,-73.92296,1,4,59,1.37,1,242
1,32,40.73932,-74.00382,1,3,10,0.22,1,88
2,14,40.72564,-73.94885,2,1,0,0.0,1,0
1,16,40.82855,-73.94033,2,3,27,0.59,1,0
2,26,40.65869,-73.95652,1,2,7,0.15,1,0
2,33,40.71795,-73.94273,2,3,6,0.16,2,0
1,16,40.80458,-73.94888,2,3,0,0.0,1,0
1,23,40.72075,-74.00982,2,1,0,0.0,1,0
2,33,40.71681,-73.9408,2,5,22,0.48,2,359
1,4,40.7148,-73.99248,1,5,16,0.35,1,0
2,6,40.66872,-73.95362,2,2,18,0.4,1,0
1,9,40.72917,-73.98517,2,1,27,0.59,2,0
2,6,40.67455,-73.93968,1,4,56,1.23,1,343
1,9,40.72756,-73.98588,1,4,2,0.05,2,0
2,5,40.69589,-73.96261,2,3,16,0.37,1,0
4,23,40.74921,-73.9037,2,1,3,0.07,3,65
2,33,40.71764,-73.95689,2,1,1,0.02,1,0
2,24,40.67786,-73.97412,2,4,0,0.0,2,0
2,2,40.69784,-73.9284,2,4,2,0.05,1,0
2,33,40.71006,-73.95726,1,3,1,0.03,1,0
4,0,40.76258,-73.92141,2,3,1,0.02,2,36
1,30,40.77866,-73.98065,1,1,0,0.0,1,0
2,26,40.66301,-73.95487,1,2,58,1.5,1,279
2,24,40.67858,-73.97902,1,1,0,0.0,1,0
1,31,40.84957,-73.93959,2,3,6,0.13,1,0
2,33,40.71186,-73.95098,1,4,0,0.0,1,0
2,1,40.67912,-73.9506,1,4,12,0.27,2,0
1,29,40.77065,-73.95205,2,1,1,0.02,1,0
1,20,40.71848,-73.99091,1,1,2,0.04,1,0
1,10,40.7083,-74.00415,1,7,1,0.03,1,0
4,23,40.72001,-73.75402,1,2,57,1.26,1,317
2,23,40.67916,-74.00467,1,1,2,0.04,1,0
2,11,40.65336,-73.95305,2,2,3,0.69,1,249
2,24,40.67397,-73.98237,2,2,43,0.94,2,283
2,1,40.69333,-73.94184,2,1,0,0.0,1,0
2,14,40.72014,-73.95496,2,3,19,0.42,3,76
1,30,40.78709,-73.97755,1,3,7,0.16,2,4
1,9,40.72979,-73.98905,1,1,0,0.0,1,0
2,6,40.67589,-73.95196,2,5,2,0.04,1,0
2,33,40.71872,-73.9603,2,2,23,0.51,1,0
2,33,40.70828,-73.94572,2,1,1,0.02,1,0
1,29,40.76643,-73.95809,1,1,2,0.05,1,0
2,33,40.7172,-73.95983,2,9,1,0.02,1,0
1,16,40.80316,-73.95447,2,3,1,0.02,1,0
1,9,40.72976,-73.98245,1,2,8,0.18,1,0
2,1,40.68222,-73.95284,1,7,2,0.04,1,0
4,0,40.75758,-73.9206,2,3,2,0.19,1,5
2,33,40.70821,-73.95187,1,5,9,0.2,1,0
4,23,40.75167,-73.89171,2,4,6,0.13,1,249
1,10,40.70428,-74.01067,1,2,3,0.07,1,0
2,23,40.6328,-74.02748,2,2,20,0.44,1,363
1,31,40.85289,-73.93508,2,1,16,0.36,2,249
2,6,40.677,-73.92363,2,1,22,0.5,3,67
2,14,40.72714,-73.95088,1,1,3,0.11,1,0
1,30,40.78322,-73.97435,1,1,2,0.04,1,0
2,2,40.69428,-73.90679,2,2,4,0.34,1,34
2,1,40.69492,-73.94485,2,2,1,0.02,1,0
