id,bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
10247766,2,14,40.72738,-73.95553,2,1,0,0.0,1,0
10247799,2,33,40.70727,-73.96057,2,2,2,0.06,1,0
10249075,1,17,40.7609,-73.99405,1,1,0,0.0,1,0
10250433,2,11,40.64543,-73.96456,2,7,1,0.03,1,0
10251768,1,8,40.79366,-73.94059,1,1,4,0.11,1,0
10252499,1,17,40.76646,-73.98704,3,2,2,0.05,2,0
10253159,3,23,40.61042,-74.12277,1,3,49,1.91,1,350
10253377,2,33,40.71702,-73.95356,2,3,0,0.0,1,0
10257476,1,17,40.76464,-73.99403,2,1,45,1.13,1,322
10262473,2,23,40.62296,-74.01483,1,3,35,0.88,1,0
10265988,1,29,40.78464,-73.95142,1,4,3,0.08,1,0
10267693,4,23,40.59607,-73.75911,1,6,9,0.22,1,0
10268712,2,33,40.71386,-73.94742,2,3,35,0.82,1,0
10268868,4,23,40.74701,-73.92314,2,2,5,0.12,1,0
10270377,1,16,40.80338,-73.95734,2,1,2,0.05,1,0
10272718,1,8,40.78593,-73.94169,2,1,1,0.02,1,0
10276934,1,16,40.81667,-73.95695,2,3,0,0.0,1,0
10277010,2,5,40.68274,-73.96367,1,1,5,0.14,1,0
10280162,2,33,40.71042,-73.95071,2,2,0,0.0,1,0
10280355,2,23,40.6627,-73.98353,1,3,0,0.0,1,0
10280439,1,16,40.82042,-73.95305,2,1,0,0.0,1,0
10281054,2,2,40.69288,-73.90831,2,2,54,1.26,1,0
10293298,2,1,40.68574,-73.93022,2,5,13,0.33,1,89
10297582,4,0,40.75619,-73.91881,2,1,0,0.0,1,0
10301359,2,33,40.71081,-73.94238,1,5,34,0.83,1,0
10307009,1,29,40.78162,-73.9475,3,1,6,0.15,1,365
10310874,2,1,40.69379,-73.94539,1,2,37,0.88,1,0
10314305,2,11,40.64569,-73.95849,2,8,0,0.0,3,0
10318675,2,33,40.70764,-73.94231,2,1,1,0.02,3,0
10319419,1,9,40.72156,-73.97902,2,1,3,0.08,2,0
10319699,1,16,40.82317,-73.94507,1,3,4,0.34,1,0
10322621,1,3,40.75168,-73.99376,2,1,0,0.0,1,0
10332161,5,23,40.85598,-73.90052,2,3,2,0.06,1,0
10332393,1,8,40.79346,-73.94613,1,1,0,0.0,1,0
10334395,2,1,40.68086,-73.92746,2,1,0,0.0,1,0
10336440,2,5,40.68545,-73.96048,1,3,22,0.54,1,363
10338696,5,23,40.84721,-73.83222,1,5,10,0.25,1,0
10338839,4,23,40.59606,-73.77882,1,1,19,0.54,1,361
10339291,2,2,40.69724,-73.932,2,1,0,0.0,1,0
10340695,2,6,40.67434,-73.95762,2,4,0,0.0,1,0
10340705,1,16,40.81015,-73.94728,2,1,27,0.79,1,302
10340745,1,9,40.72551,-73.99075,1,3,0,0.0,1,0
10340994,2,23,40.62317,-74.02535,2,1,1,0.02,1,0
10341003,1,16,40.82377,-73.94565,1,1,0,0.0,1,0
10342448,1,17,40.75427,-73.9928,1,1,3,0.09,1,0
10342806,1,31,40.85143,-73.93089,2,1,3,0.08,1,0
10343320,1,30,40.79939,-73.96875,1,1,20,0.48,1,0
10343542,2,6,40.6765,-73.94277,2,10,6,0.14,3,0
10346503,1,30,40.78986,-73.96825,1,2,21,0.54,1,177
10350120,1,30,40.80076,-73.96389,3,1,0,0.0,1,0
10352280,1,29,40.76824,-73.95858,1,3,5,0.13,1,0
10353094,2,24,40.66932,-73.98321,2,5,2,0.05,1,0
10354038,2,23,40.67741,-74.0139,1,3,12,0.3,1,0
10356093,2,1,40.6858,-73.93465,1,2,0,0.0,1,0
10357730,4,23,40.77651,-73.91009,2,4,54,1.4,2,24
10358093,2,6,40.6695,-73.93298,1,2,9,0.61,3,90
10358108,1,4,40.71424,-73.9968,2,3,27,0.71,2,12
10359702,4,0,40.76301,-73.91295,2,1,0,0.0,1,0
10360144,4,23,40.77673,-73.90993,2,2,8,0.2,2,229
10365991,1,23,40.74673,-73.97343,1,1,2,0.05,1,0
10367220,1,16,40.81388,-73.95229,2,2,0,0.0,1,0
10367884,2,24,40.6732,-73.97282,1,2,16,0.4,1,0
10368055,2,24,40.67992,-73.9776,1,4,2,0.05,1,0
10377405,1,23,40.72174,-73.99639,1,2,5,0.12,1,0
10381948,2,14,40.72508,-73.94488,2,2,14,0.37,1,0
10382430,2,2,40.68597,-73.91417,2,1,1,0.02,1,0
10383284,2,2,40.6863,-73.91365,2,1,1,0.08,1,158
10383291,4,23,40.72211,-73.80908,2,1,0,0.0,1,0
10386831,2,23,40.68444,-73.98847,2,2,1,0.02,2,0
10387839,2,33,40.71436,-73.95445,1,1,5,0.12,1,0
10390252,2,11,40.65003,-73.96,1,7,0,0.0,1,0
10390256,1,9,40.73144,-73.98355,2,1,0,0.0,1,0
10390481,2,6,40.67778,-73.96091,1,1,2,0.05,1,0
10390902,2,2,40.70526,-73.91964,2,1,1,0.02,1,0
10393619,2,6,40.66386,-73.93876,1,3,8,0.19,2,0
10401534,1,15,40.73013,-74.00172,2,1,1,0.02,1,0
10403070,2,1,40.69414,-73.94723,2,3,6,0.23,1,0
10403199,2,33,40.71863,-73.94528,1,7,0,0.0,1,365
10403231,1,3,40.73968,-73.99693,1,1,0,0.0,1,0
10403667,1,23,40.74796,-73.97018,1,3,0,0.0,1,0
10405694,2,2,40.68413,-73.90731,1,3,45,1.1,1,129
10405711,2,33,40.71077,-73.96259,3,1,1,0.03,1,0
10405891,2,14,40.72025,-73.95195,1,2,0,0.0,1,0
10407271,2,2,40.69995,-73.92937,1,5,14,0.33,1,1
10408285,2,6,40.67008,-73.9571,1,3,1,0.03,1,354
10409669,4,19,40.7457,-73.94497,2,4,38,0.93,1,12
10409905,1,8,40.79037,-73.9428,1,2,1,0.04,1,0
10411679,2,14,40.73345,-73.95973,2,2,26,0.81,2,0
10412006,1,23,40.72265,-73.99493,1,1,0,0.0,1,0
10412649,2,2,40.69886,-73.92957,2,10,0,0.0,1,0
10414065,1,4,40.71489,-73.991,2,1,0,0.0,1,0
10417282,4,0,40.76771,-73.91675,2,1,0,0.0,1,0
10423846,2,12,40.68797,-73.97288,1,5,16,0.46,1,129
10425572,2,12,40.68665,-73.9774,2,3,14,0.41,3,0
10429094,2,33,40.71855,-73.9438,2,2,0,0.0,1,0
10433284,1,13,40.73562,-73.98308,2,1,0,0.0,1,0
10435733,2,33,40.71892,-73.95616,2,3,27,0.69,1,56
10435862,2,23,40.61465,-73.96065,2,2,8,0.19,2,321
10438662,2,1,40.69363,-73.94805,2,3,33,0.81,1,365
10439129,1,9,40.72647,-73.99061,1,2,3,0.09,1,306
10445597,2,1,40.68379,-73.9405,2,1,2,0.06,1,365
10446429,1,32,40.7327,-74.00341,2,1,0,0.0,1,0
10446926,1,16,40.81699,-73.94254,2,1,15,0.35,1,0
10447691,1,20,40.71578,-73.98201,2,1,0,0.0,1,0
10448095,1,29,40.77686,-73.95084,2,5,7,0.19,2,0
10449807,1,15,40.73466,-73.99539,1,1,0,0.0,1,0
10450820,2,33,40.71419,-73.94368,1,5,1,0.16,1,305
10452737,1,3,40.75126,-73.99498,2,3,0,0.0,1,0
10458099,2,1,40.69433,-73.93262,2,5,2,0.06,1,342
10469388,2,33,40.71986,-73.96046,2,3,0,0.0,2,0
10471763,2,33,40.71319,-73.96406,2,1,0,0.0,1,0
10473052,2,33,40.71852,-73.95897,2,1,0,0.0,1,0
10473676,1,16,40.80639,-73.95551,1,3,7,0.19,1,0
10473730,2,1,40.69664,-73.93628,2,5,3,0.09,1,0
10474780,2,11,40.65398,-73.96377,2,2,5,0.12,1,0
10475047,2,2,40.69808,-73.93174,2,1,1,0.03,1,0
10477767,2,23,40.68606,-74.00122,1,2,18,0.46,1,292
10478114,2,1,40.68168,-73.93574,2,1,9,0.24,1,343
10478526,2,28,40.64953,-74.00011,2,2,9,0.25,1,20
10484019,2,23,40.66388,-73.98587,1,1,5,0.12,1,0
10487548,1,9,40.72315,-73.98251,1,2,48,1.21,1,135
10489896,1,3,40.74398,-73.99664,3,1,0,0.0,1,0
10489923,1,23,40.76859,-73.94359,1,1,3,0.07,1,0
10490073,2,26,40.65436,-73.96179,2,1,5,0.13,1,2
10491207,4,27,40.70017,-73.91014,2,1,0,0.0,1,0
10497886,2,6,40.67104,-73.93859,2,3,0,0.0,1,0
10498577,4,0,40.75869,-73.91899,2,1,5,0.13,1,332
10499025,2,14,40.72709,-73.95326,1,3,2,0.11,1,0
10500033,1,31,40.85823,-73.93612,2,1,0,0.0,1,158
10500406,1,29,40.76574,-73.95915,2,5,5,0.12,1,0
10509662,1,23,40.72302,-74.00487,2,5,12,0.3,2,0
10512932,1,23,40.86818,-73.92708,1,6,24,0.6,1,0
10513228,2,1,40.68709,-73.92059,2,4,25,0.59,1,18
10513499,2,1,40.68577,-73.95179,1,3,1,0.02,1,0
10514166,2,33,40.71886,-73.96234,2,2,2,0.05,2,0
10516610,1,30,40.79004,-73.97308,2,1,0,0.0,1,157
10519216,4,19,40.74399,-73.95321,1,1,0,0.0,1,0
10520825,2,2,40.70206,-73.92964,2,1,1,0.03,1,0
10524082,2,1,40.68858,-73.95387,2,1,0,0.0,1,0
10524983,1,17,40.76696,-73.99139,2,1,0,0.0,1,0
10525616,2,24,40.67626,-73.98211,1,7,43,1.07,1,0
10525911,2,33,40.71402,-73.94432,1,3,16,0.4,2,66
10526335,2,2,40.69913,-73.91814,2,3,11,0.31,1,0
10526745,4,23,40.74286,-73.91635,2,1,1,0.02,1,0
10526930,1,29,40.76705,-73.95126,1,1,0,0.0,1,0
10537651,1,16,40.81306,-73.94141,1,7,12,0.33,1,38
10537769,2,14,40.72963,-73.94937,2,1,0,0.0,1,0
10540337,1,16,40.83338,-73.95051,2,5,26,0.61,1,0
10540910,2,14,40.7264,-73.95405,1,5,33,0.94,1,26
10541080,1,30,40.78975,-73.97001,1,1,4,0.11,1,0
10542174,2,12,40.69406,-73.98102,1,3,1,0.02,1,0
10542347,2,14,40.7299,-73.95782,2,4,47,1.3,2,0
10542658,2,14,40.7235,-73.94203,1,1,0,0.0,1,0
10542679,2,1,40.69367,-73.93286,2,10,25,0.62,1,29
10544239,1,9,40.72997,-73.98633,2,1,11,0.27,1,0
10544439,1,23,40.72566,-74.00275,2,1,1,0.02,1,0
10546363,1,13,40.73331,-73.98229,2,1,3,0.07,1,0
10546568,1,32,40.73557,-74.006,1,1,0,0.0,1,0
10546606,2,1,40.68645,-73.95711,2,7,0,0.0,1,0
10546729,2,23,40.68591,-74.00164,1,7,0,0.0,1,0
10548768,1,16,40.83113,-73.94924,1,1,0,0.0,1,0
10551015,2,2,40.69447,-73.92213,2,2,1,0.02,1,0
10551695,2,25,40.68018,-73.96572,2,3,4,0.1,1,0
10553095,2,23,40.67283,-73.87785,2,1,35,0.92,2,365
10554070,4,19,40.75951,-73.92821,2,3,42,0.99,1,3
10560986,2,14,40.72853,-73.95533,2,1,1,0.02,1,0
10561771,1,16,40.80734,-73.94666,1,2,4,0.1,1,0
10562085,2,33,40.7172,-73.95557,1,1,0,0.0,1,0
10562990,2,11,40.64875,-73.96978,1,5,2,0.05,1,0
10563076,2,33,40.70777,-73.9435,1,6,0,0.0,1,0
10564375,1,3,40.74666,-74.00201,1,1,0,0.0,1,0
10564483,2,33,40.71987,-73.93705,2,4,1,0.03,1,0
10566341,2,33,40.70732,-73.95466,2,2,18,0.46,2,0
10567332,2,33,40.71532,-73.95352,2,1,1,0.02,1,0
10568208,2,33,40.70692,-73.95501,2,3,35,0.85,2,0
10568646,2,33,40.71906,-73.96338,1,2,0,0.0,2,0
10575777,1,4,40.71448,-73.99157,2,1,1,0.03,1,0
10575811,2,23,40.68928,-73.99903,1,1,5,0.14,1,0
10576212,2,1,40.69032,-73.95,2,5,8,0.21,1,0
10576498,2,2,40.69349,-73.91109,2,1,9,0.92,1,179
10586622,2,24,40.67225,-73.97357,1,5,16,0.4,1,11
10587891,1,3,40.7408,-74.00127,1,1,0,0.0,1,0
10589384,2,12,40.68811,-73.97621,2,3,0,0.0,1,0
10592839,2,2,40.70158,-73.91851,1,1,0,0.0,1,0
10595000,2,24,40.6668,-73.97713,2,2,56,1.34,1,60
10596856,4,23,40.74706,-73.90434,2,1,0,0.0,1,0
10600032,3,23,40.57411,-74.09436,1,2,0,0.0,1,0
10605897,2,6,40.67689,-73.93967,1,4,52,1.31,2,242
10608951,2,1,40.68616,-73.92514,2,4,30,0.77,1,286
10609249,1,21,40.755,-73.96562,2,3,9,0.23,1,88
10609963,1,23,40.74102,-73.98961,1,1,0,0.0,1,0
10612199,1,16,40.80708,-73.95211,2,3,10,0.28,1,332
10614204,1,16,40.8027,-73.94629,1,3,16,0.39,1,0
10615883,2,1,40.69506,-73.95019,1,3,41,1.0,1,0
10628495,2,6,40.66791,-73.95914,1,5,0,0.0,1,0
10630048,1,8,40.79013,-73.94473,2,2,21,0.5,1,0
10631201,1,23,40.7441,-73.97224,3,1,0,0.0,1,0
10634636,4,23,40.75427,-73.90646,2,1,54,1.28,1,297
10635913,1,23,40.74976,-73.97748,1,1,0,0.0,1,0
10637010,1,22,40.80387,-73.96096,1,3,1,0.07,2,0
10647977,1,31,40.83723,-73.94249,1,3,34,0.81,1,0
10648971,1,30,40.79886,-73.96157,1,7,0,0.0,1,0
10650510,2,6,40.66938,-73.95722,2,2,24,1.79,1,47
10656360,1,29,40.77524,-73.94682,3,1,0,0.0,1,0
10657080,1,23,40.72396,-73.99445,1,2,43,1.05,1,0
10658564,1,29,40.78231,-73.94571,1,1,0,0.0,1,0
10658613,4,0,40.75666,-73.91449,1,3,50,1.27,2,352
10659825,2,23,40.61155,-73.96337,2,1,1,0.03,1,0
10666314,2,33,40.70788,-73.93889,1,10,3,0.43,1,1
10671589,2,23,40.65412,-73.97706,1,1,1,0.02,1,0
10672698,2,26,40.65603,-73.95836,2,2,31,0.75,2,297
10674243,1,23,40.86912,-73.91988,2,1,1,0.03,1,312
10674836,1,9,40.73058,-73.98286,2,1,4,0.1,1,0
10675218,1,8,40.80523,-73.93929,2,1,0,0.0,1,0
10676786,2,28,40.64179,-74.01147,1,1,0,0.0,1,0
10676959,1,16,40.80097,-73.9489,2,1,8,0.21,1,0
10677426,1,15,40.7276,-74.00075,1,2,47,1.14,1,205
10679740,2,33,40.71507,-73.94093,2,1,0,0.0,1,0
10680745,1,9,40.72553,-73.9777,2,4,0,0.0,1,0
10681362,2,6,40.67755,-73.95108,1,4,8,0.19,1,0
10681986,1,31,40.83865,-73.93782,2,1,0,0.0,1,0
10682290,2,2,40.70123,-73.91865,2,5,2,0.07,1,0
10682536,2,33,40.71455,-73.9618,2,2,3,0.07,1,0
10684164,2,11,40.64945,-73.9624,1,7,1,0.02,1,0
10684843,1,32,40.73242,-74.00411,1,1,0,0.0,1,0
10685403,2,2,40.697,-73.92176,2,1,1,0.04,1,0
10685496,4,23,40.7794,-73.91646,3,1,14,0.34,2,0
10686287,1,18,40.7388,-73.98024,1,1,0,0.0,1,0
10686350,1,23,40.71287,-73.99573,1,4,6,0.18,2,142
10686406,4,0,40.76446,-73.92988,2,2,0,0.0,1,0
10686809,2,24,40.67706,-73.98227,1,1,0,0.0,1,0
10692885,1,3,40.74237,-74.00063,1,2,2,0.05,1,0
10695252,1,23,40.72112,-74.00039,2,1,0,0.0,1,0
10695321,2,11,40.64205,-73.96622,2,5,0,0.0,1,0
10702506,1,9,40.72215,-73.98496,1,4,8,0.21,1,351
10702865,1,23,40.72523,-74.00127,1,1,0,0.0,1,0
10704981,1,30,40.79816,-73.97178,1,2,1,0.03,1,0
10719039,5,23,40.88777,-73.9059,2,1,1,0.03,1,0
10723142,4,0,40.76061,-73.91767,2,1,1,0.02,1,0
10724373,1,13,40.73804,-73.9852,1,1,3,0.07,1,0
10729454,1,29,40.76797,-73.95369,2,1,2,0.05,1,0
10729951,2,1,40.6936,-73.94864,2,1,24,0.69,1,0
10730086,2,1,40.68995,-73.92844,2,3,9,0.34,1,80
10731035,1,17,40.76175,-73.99041,2,2,15,0.37,3,1
10731317,1,29,40.77141,-73.9534,3,1,56,1.35,2,173
10731618,1,23,40.74095,-73.98554,2,1,0,0.0,1,0
10732197,1,23,40.76189,-73.94934,2,3,51,1.28,1,40
10732341,1,29,40.76443,-73.95833,1,2,19,0.45,1,13
10732870,1,31,40.83365,-73.94459,2,3,0,0.0,1,0
10733505,1,17,40.76504,-73.98856,1,1,1,0.03,1,364
10741931,4,23,40.5903,-73.79247,1,1,15,1.23,1,354
10746511,2,6,40.6713,-73.95603,1,2,0,0.0,1,0
10751336,1,22,40.80554,-73.96422,1,1,1,0.02,1,0
10752737,1,20,40.71823,-73.98319,2,7,0,0.0,1,0
10753780,2,5,40.6837,-73.96505,1,5,1,0.02,1,0
10755419,1,23,40.71331,-73.99822,1,2,0,0.0,1,0
10755640,2,26,40.65846,-73.9489,1,6,1,0.04,1,0
10755963,2,7,40.64528,-73.93457,2,1,16,0.46,1,0
10765309,1,32,40.73303,-74.00118,1,3,1,0.03,1,0
10765607,2,33,40.71327,-73.96438,2,3,9,0.24,1,0
10766309,1,3,40.74358,-73.99758,2,2,32,0.79,1,355
10770836,1,30,40.79176,-73.97329,1,1,0,0.0,1,0
10771369,1,23,40.7462,-73.97707,1,3,3,0.08,1,0
10771754,2,11,40.64681,-73.95901,3,3,5,0.14,1,189
10773150,1,8,40.7869,-73.95285,2,1,2,0.05,1,0
10774325,1,16,40.80806,-73.9435,1,4,0,0.0,1,0
10782718,4,0,40.76636,-73.90393,1,1,0,0.0,1,0
10786240,1,17,40.75979,-73.99216,2,2,0,0.0,1,0
10787042,1,17,40.76371,-73.99306,1,3,3,0.08,1,0
10788568,1,9,40.72381,-73.9892,1,1,0,0.0,1,0
10789121,2,6,40.67393,-73.9546,2,7,0,0.0,1,0
10789911,4,23,40.77567,-73.92202,2,7,3,0.09,1,358
10792883,2,1,40.68542,-73.93965,2,4,0,0.0,1,0
10798553,2,14,40.7254,-73.95246,1,10,0,0.0,1,0
10801474,1,16,40.81389,-73.95205,2,7,6,0.15,1,0
10803759,2,33,40.7178,-73.95595,1,4,5,0.12,1,0
10805767,1,9,40.73117,-73.98593,1,1,0,0.0,1,0
10807749,2,23,40.66686,-73.98907,1,2,5,0.12,1,0
10808086,1,20,40.72088,-73.98533,1,2,1,0.03,1,0
10808493,2,7,40.66101,-73.9302,1,2,29,2.17,1,318
10810807,2,23,40.70007,-73.99091,1,1,0,0.0,1,0
10811465,2,2,40.70807,-73.92113,2,2,11,0.82,2,0
10811548,1,15,40.72891,-74.00109,1,5,0,0.0,1,0
10811681,1,21,40.74662,-73.98965,1,1,0,0.0,1,0
10811875,2,33,40.71377,-73.94092,1,1,1,0.02,1,0
10812027,1,29,40.77949,-73.94973,1,6,11,0.3,1,174
10812136,2,33,40.70528,-73.94384,2,1,0,0.0,1,0
10812612,1,23,40.70642,-74.01756,1,3,59,1.49,1,184
10812960,2,6,40.67204,-73.94614,2,1,0,0.0,1,0
10813133,2,2,40.70373,-73.92455,1,1,0,0.0,1,0
10824421,2,14,40.72639,-73.94764,1,2,0,0.0,1,0
10826734,2,2,40.68446,-73.90851,2,1,1,0.02,1,0
10828230,2,6,40.6786,-73.9621,2,1,1,0.02,1,0
10829701,2,33,40.70516,-73.95088,2,3,2,0.05,1,0
10830083,3,23,40.49979,-74.24084,2,2,0,0.0,1,364
10830815,2,33,40.7054,-73.94283,2,2,5,0.15,2,0
10830834,2,33,40.71074,-73.96276,1,2,0,0.0,1,0
10833173,2,33,40.71414,-73.95761,1,5,0,0.0,2,0
10835801,2,33,40.71716,-73.96456,1,5,20,1.08,1,0
10836805,1,16,40.81195,-73.95274,2,1,17,0.43,1,363
10837039,2,26,40.65791,-73.95009,2,1,2,0.06,1,0
10837800,1,31,40.83525,-73.9452,2,1,3,0.08,1,0
10838084,1,31,40.85612,-73.93024,2,1,50,1.32,1,90
10838743,2,2,40.6887,-73.90598,2,2,0,0.0,1,0
10839007,1,20,40.72005,-73.98409,2,5,1,0.03,1,0
10847901,2,23,40.60729,-74.00117,2,2,39,1.1,1,0
10848827,2,11,40.65123,-73.96436,2,1,1,0.03,1,0
10849166,2,23,40.62361,-73.93423,2,1,7,0.17,2,349
10849426,1,29,40.77516,-73.9555,3,1,0,0.0,1,0
10849750,2,12,40.68584,-73.97571,1,2,1,0.03,1,0
10850008,1,22,40.80732,-73.9648,2,1,33,0.85,2,235
10850026,1,31,40.83625,-73.94062,2,2,18,0.44,1,0
10851925,4,27,40.70384,-73.91145,2,7,0,0.0,1,0
10853955,4,23,40.75293,-73.90304,2,4,49,1.21,2,211
10858150,1,9,40.72633,-73.98068,1,1,7,0.18,1,0
10859700,4,23,40.76327,-73.88655,1,2,61,1.52,1,302
10863225,1,30,40.77774,-73.97701,1,2,0,0.0,1,0
10864440,2,23,40.67529,-74.01514,1,1,0,0.0,2,0
10874577,1,29,40.76309,-73.95794,1,1,1,0.02,1,0
10875244,1,30,40.803,-73.96459,1,1,0,0.0,1,0
10880473,2,1,40.68926,-73.94074,2,2,0,0.0,1,43
10881719,1,4,40.71786,-74.00009,1,1,16,0.4,1,0
10885211,1,21,40.75598,-73.96664,1,3,4,0.13,1,0
10886372,2,26,40.6607,-73.96168,2,1,0,0.0,1,0
10886532,2,33,40.70094,-73.9435,1,7,0,0.0,2,0
10886628,2,14,40.72527,-73.94803,2,1,0,0.0,1,0
10886971,2,1,40.68585,-73.94875,2,2,27,0.78,1,339
10887262,1,16,40.81223,-73.94313,1,4,2,0.05,1,0
10899004,2,23,40.65627,-73.97955,1,7,0,0.0,3,0
10901062,2,23,40.65636,-73.97945,1,4,1,0.03,3,0
10902752,1,16,40.82289,-73.94915,2,3,0,0.0,1,0
10904914,1,3,40.7386,-73.99775,2,1,2,0.05,1,0
10919160,1,9,40.72931,-73.98222,1,2,9,0.22,1,0
10919968,1,30,40.79277,-73.97613,1,1,16,0.4,1,0
10921091,1,30,40.77035,-73.98638,1,2,0,0.0,1,0
10921135,2,23,40.64751,-73.97814,1,1,0,0.0,1,0
10924304,1,16,40.83117,-73.94281,1,1,3,0.38,2,365
10925844,2,2,40.70128,-73.9253,2,7,0,0.0,1,0
10926362,1,17,40.76364,-73.9898,1,2,18,0.45,2,63
10930279,1,30,40.79583,-73.97493,1,1,0,0.0,1,0
10937904,1,16,40.81794,-73.94326,2,1,0,0.0,1,0
10938202,2,11,40.64145,-73.96642,2,5,6,0.17,1,0
10938544,2,26,40.66324,-73.95963,2,2,9,0.22,1,0
10939255,2,11,40.65188,-73.96411,2,4,3,0.07,1,0
10940559,2,23,40.6344,-73.8948,1,3,23,0.6,3,363
10943209,1,9,40.72387,-73.979,2,2,1,0.11,1,87
10943915,1,16,40.8263,-73.94375,1,5,42,1.07,1,267
10944845,1,20,40.71731,-73.99108,1,3,4,0.16,2,0
10947986,5,23,40.88214,-73.90847,1,3,1,0.07,1,311
10957871,1,9,40.72663,-73.97852,2,1,1,0.02,1,0
10958668,2,6,40.67734,-73.96076,2,1,2,0.05,1,0
10966240,2,1,40.68636,-73.92599,2,1,1,0.02,1,0
10967300,1,16,40.82332,-73.94705,2,3,4,0.11,1,0
10967749,1,17,40.76254,-73.99974,1,7,5,0.14,1,122
10972148,1,16,40.82765,-73.94889,2,2,3,0.07,1,87
10974609,2,7,40.66209,-73.93947,3,1,1,0.11,1,365
10978135,1,21,40.75862,-73.96841,1,3,50,1.23,1,4
10984202,1,30,40.78116,-73.9786,1,1,0,0.0,1,0
10984999,1,4,40.71628,-73.98999,2,1,1,0.02,1,0
10985093,1,23,40.76366,-73.9479,2,2,29,0.74,1,321
10985169,2,1,40.68389,-73.92128,1,2,2,0.05,1,0
10985734,2,14,40.72729,-73.95138,1,2,0,0.0,1,0
10987342,2,23,40.69449,-73.99188,1,3,7,0.17,1,0
10988682,4,19,40.74129,-73.95004,1,3,22,0.54,1,0
10990088,1,4,40.71781,-73.99569,1,1,0,0.0,1,0
10992335,4,23,40.74219,-73.92485,1,2,3,0.12,2,0
10994530,2,11,40.63649,-73.95614,1,1,25,0.63,2,0
10995738,2,33,40.70532,-73.92814,2,5,0,0.0,1,0
10995810,4,0,40.76802,-73.91685,2,1,0,0.0,1,0
10996466,2,6,40.67754,-73.96163,2,1,2,0.07,1,21
11006093,1,23,40.72761,-74.00902,1,7,9,0.22,1,190
11006134,1,3,40.74815,-74.00493,1,3,0,0.0,1,0
11008081,1,16,40.82564,-73.94143,2,1,6,2.43,1,83
11011567,2,23,40.68443,-74.00392,1,3,37,1.06,1,22
11014346,2,6,40.67156,-73.95684,2,2,13,0.47,1,354
11030761,1,9,40.72794,-73.98731,1,2,9,0.23,1,23
11031059,2,1,40.68627,-73.94898,2,1,0,0.0,1,0
11032588,2,33,40.7169,-73.94714,2,2,0,0.0,1,0
11032957,2,5,40.68121,-73.96319,1,7,60,1.66,1,0
11033476,2,28,40.66227,-73.99138,2,1,1,0.02,1,0
11035889,1,20,40.72104,-73.98298,2,2,1,0.03,1,0
11037023,2,33,40.70818,-73.94952,2,1,17,0.44,3,0
11037105,2,33,40.71187,-73.95566,1,1,0,0.0,1,0
11039706,4,23,40.74214,-73.92463,1,1,0,0.0,1,0
11040458,1,16,40.80735,-73.95684,1,2,26,0.64,1,176
11042350,1,8,40.80771,-73.93967,2,7,7,0.3,1,0
11043540,1,20,40.71884,-73.98594,1,1,1,0.03,1,0
11043651,2,2,40.70131,-73.93032,2,2,0,0.0,1,0
11044326,1,29,40.78119,-73.9468,1,5,6,0.17,1,67
11045529,1,17,40.76355,-73.99391,1,1,52,1.26,1,7
11059197,4,23,40.76726,-73.81217,2,1,0,0.0,1,0
11061063,1,17,40.76578,-73.99309,1,1,0,0.0,1,0
11062438,1,29,40.78482,-73.95191,1,4,9,0.22,1,0
11062629,1,21,40.75957,-73.96802,2,1,1,0.02,2,0
11063065,1,21,40.76163,-73.96956,2,1,2,0.05,2,0
11065341,2,14,40.73144,-73.95745,1,2,0,0.0,1,0
11065571,2,23,40.69257,-73.99304,1,1,0,0.0,1,0
11065633,1,13,40.73788,-73.98103,2,1,2,0.05,1,0
11067934,1,23,40.71567,-74.00061,1,1,33,0.8,1,0
11068187,1,30,40.78731,-73.97407,1,3,2,0.05,1,0
11085352,2,33,40.70925,-73.94909,2,1,0,0.0,1,0
11098018,2,2,40.69712,-73.93055,2,1,0,0.0,1,0
11100541,2,23,40.6785,-73.99594,1,4,37,0.91,1,185
11102591,2,33,40.71725,-73.95392,2,7,0,0.0,1,0
11117439,1,8,40.79014,-73.94698,1,3,33,0.86,1,0
11118296,4,23,40.71813,-73.8386,1,2,1,0.03,1,0
11118641,1,17,40.75744,-73.9936,2,1,6,0.14,1,0
11121739,1,23,40.72683,-73.99328,1,3,4,0.59,1,0
11123031,2,33,40.70606,-73.92884,2,1,0,0.0,2,0
11123966,1,16,40.82546,-73.95292,1,10,6,0.18,1,6
11123996,1,13,40.73427,-73.98456,1,2,4,0.14,1,0
11128811,4,19,40.74523,-73.94906,2,2,3,0.41,1,0
11132775,1,31,40.83219,-73.94334,2,1,0,0.0,1,0
11136854,2,23,40.58571,-73.96711,1,7,32,0.83,1,71
11138618,2,23,40.67153,-73.988,2,1,3,0.07,1,0
11138910,2,1,40.68437,-73.95849,1,3,3,0.08,1,0
11141064,2,23,40.65895,-73.97768,1,5,1,0.02,1,0
11143891,2,2,40.69995,-73.92612,2,1,1,0.03,1,0
11144496,2,33,40.71119,-73.95097,2,1,0,0.0,1,0
11144544,1,21,40.74545,-73.98128,2,3,1,0.02,1,0
11146878,2,33,40.71874,-73.96077,1,1,0,0.0,1,0
11153954,1,8,40.80586,-73.93861,1,5,2,0.05,1,0
